0,0.998406053,0.935950264,0.992653573,0.832745105,0.800245121,0.98543135,0.857292786,0.934892237,0.734954298,0.888390414,0.83807677,0.885022976,0.869748622,0.947429299,0.862354487,0.965543389,0.987003136,0.918292813,0.862681344,0.823945776,0.998136502,0.855227545,0.806042165,0.802704617,0.891723931,0.951800652,0.917935781,0.975809438,0.830044925,0.766697347,0.958086293,0.965810649,0.994720744,0.740759552,0.942597672,0.775723353,0.801781043,0.969883204,0.810143545,0.947344013,0.943353467,0.891691118,0.930251814,0.875515178,0.80769068,0.926497556,0.979383184,0.99370502,0.873626739,0.985596656,0.971918285,0.990589392,0.737323672,0.930166245,0.892571658,0.980335599,0.826267987,0.949172933,0.906616479
0.998406053,0,0.999920688,0.930543661,0.964231431,0.992269462,0.995569862,0.960540019,0.963467155,0.993012089,0.89812573,0.996758602,0.981092468,0.911629483,0.938290298,0.940489378,0.989546234,0.898563772,0.886717692,0.969912872,0.954944082,0.997523939,0.900034338,0.955143895,0.927697219,0.838184252,0.938225638,0.948486239,0.5220595,0.973697744,0.959943183,0.878563628,0.617899686,0.953076966,0.993020934,0.86346671,0.920425892,0.98717138,0.514374763,0.992602694,0.904243812,0.929113671,0.961324435,0.960876107,0.840435207,0.913997963,0.959484775,0.899775542,0.906860188,0.918375045,0.920981444,0.868160456,0.662107408,0.867628857,0.898074761,0.960039128,0.920043506,0.934120931,0.986773793,0.971914917
0.935950264,0.999920688,0,0.989126479,0.927757882,0.780901566,0.976688998,0.756999761,0.980198815,0.772260353,0.721477807,0.996311459,0.805894211,0.991133543,0.930810854,0.935344256,0.991892158,0.924569942,0.969859714,0.941020768,0.952094134,0.74958688,0.922800645,0.864777446,0.967343207,0.989074944,0.875453666,0.885756686,0.918837592,0.958355404,0.771414936,0.940594621,0.835860297,0.999625174,0.840630442,0.913675353,0.841645718,0.772162542,0.924611643,0.745610893,0.992071884,0.918495126,0.787366182,0.962989058,0.991613026,0.918620586,0.998321195,0.986043261,0.994759143,0.817440718,0.971458044,0.947404459,0.931713313,0.872942537,0.844809964,0.94652278,0.918783724,0.980282063,0.813437536,0.988746214
0.992653573,0.930543661,0.989126479,0,0.91219838,0.770457521,0.936995283,0.759937435,0.844092131,0.801597074,0.998715706,0.860844418,0.833318859,0.981010778,0.974721516,0.954058658,0.988751084,0.908144638,0.8837329,0.806274071,0.917287305,0.987592669,0.907228537,0.823293552,0.859049767,0.956424695,0.969659876,0.935676627,0.942912523,0.839420557,0.845833451,0.86835444,0.910947546,0.904927008,0.833477318,0.998735728,0.784114823,0.772032186,0.900346786,0.917124458,0.93827346,0.960959516,0.914616525,0.738961101,0.900272861,0.871685937,0.872478172,0.956335265,0.944382787,0.981195839,0.907897279,0.913077168,0.831178114,0.774740785,0.954694331,0.911640704,0.986580984,0.887867622,0.991278044,0.854530498
0.832745105,0.964231431,0.927757882,0.91219838,0,0.945535615,0.978651304,0.844625309,0.992121464,0.773354352,0.895117432,0.948321696,0.91092217,0.913451247,0.924765393,0.834664017,0.87919791,0.973476602,0.976902459,0.905601919,0.970513539,0.9368698,0.856147587,0.87365745,0.9414091,0.947305087,0.897168204,0.830405608,0.939451568,0.704809874,0.883263119,0.94015009,0.979211502,0.881579868,0.838535756,0.976897785,0.74595964,0.846361369,0.955862924,0.803515553,0.904740877,0.836281106,0.962812923,0.816759914,0.846512929,0.611655533,0.693119049,0.933470719,0.994857196,0.990210553,0.924517594,0.984849259,0.994500252,0.924172722,0.931388713,0.880978994,0.98717441,0.779274642,0.840620473,0.878882244
0.800245121,0.992269462,0.780901566,0.770457521,0.945535615,0,0.970084576,0.62323004,0.85184671,0.567890972,0.997710078,0.751765132,0.658850729,0.949610855,0.949288934,0.849732131,0.973859329,0.899071828,0.923346646,0.82095857,0.811846614,0.916992858,0.835485592,0.548674285,0.695609927,0.87937662,0.990428994,0.836515442,0.97732278,0.836326078,0.435542226,0.915463679,0.875344358,0.970511379,0.770641699,0.959904574,0.739830911,0.50873062,0.99442738,0.667962253,0.871783346,0.966149185,0.88319473,0.81977582,0.897508167,0.798597395,0.975645458,0.887588687,0.957839556,0.873573527,0.953407023,0.877443723,0.912057757,0.548582107,0.758810878,0.870160401,0.919607937,0.885116458,0.974786857,0.890371047
0.98543135,0.995569862,0.976688998,0.936995283,0.978651304,0.970084576,0,0.944287591,0.990440642,0.999649497,0.969434066,0.964932062,0.976444516,0.835501164,0.956200846,0.996040416,0.842355996,0.996736074,0.992256541,0.997832923,0.852774605,0.901822641,0.964483898,0.981678586,0.88377846,0.921100631,0.889741138,0.975152789,0.950864356,0.964990702,0.997065145,0.983107764,0.914367869,0.586519331,0.971579919,0.926426955,0.983804429,0.997667347,0.964100201,0.966059685,0.992674693,0.982105711,0.99304217,0.925079681,0.958690569,0.994216138,0.978777312,0.998898786,0.996094706,0.972945448,0.92019242,0.964885268,0.969941232,0.893431365,0.840519622,0.926845655,0.9383981,0.95293653,0.90854203,0.933519132
0.857292786,0.960540019,0.756999761,0.759937435,0.844625309,0.62323004,0.944287591,0,0.891826011,0.715248466,0.900998041,0.842840984,0.584500462,0.965280551,0.863429323,0.944642194,0.977345807,0.915490665,0.936261252,0.702805459,0.798110038,0.834844828,0.767141581,0.826114714,0.842255309,0.985918495,0.85674344,0.784676939,0.960505139,0.735547155,0.661175817,0.651317358,0.780056313,0.984742898,0.681206375,0.908279076,0.669030756,0.627235979,0.876602396,0.795828879,0.942989267,0.995570176,0.817765042,0.823043257,0.876406759,0.795869753,0.891980045,0.953327276,0.914110534,0.838388085,0.957295984,0.877131239,0.818659589,0.694806039,0.868663877,0.916346207,0.930381134,0.91400031,0.867810026,0.916249603
0.934892237,0.963467155,0.980198815,0.844092131,0.992121464,0.85184671,0.990440642,0.891826011,0,0.876941919,0.965153132,0.890333317,0.909209333,0.883618131,0.914376155,0.726184487,0.901278667,0.679382205,0.771942869,0.848214433,0.905736305,0.890691407,0.892870992,0.832802698,0.878030002,0.919538669,0.924461223,0.886913694,0.997774279,0.827798456,0.873743013,0.979846062,0.918768726,0.98910272,0.961570185,0.850958437,0.950925622,0.843399093,0.934205428,0.916828841,0.654346049,0.953913506,0.981961628,0.990827292,0.655955642,0.970370954,0.985394642,0.661289513,0.893953614,0.987577852,0.865486607,0.75056389,0.880812474,0.756430537,0.852992728,0.852826312,0.981393136,0.938638847,0.955636788,0.972318163
0.734954298,0.993012089,0.772260353,0.801597074,0.773354352,0.567890972,0.999649497,0.715248466,0.876941919,0,0.907249913,0.888092168,0.692138255,0.917126052,0.969702572,0.763901681,0.944094609,0.958394304,0.953342848,0.853976518,0.853179842,0.911809452,0.781503618,0.555095434,0.771371856,0.909860969,0.854469612,0.853559911,0.995001788,0.749305606,0.557031304,0.991536796,0.867119953,0.984255236,0.647443175,0.943248138,0.534708738,0.463610709,0.960177813,0.522014886,0.923630662,0.974879777,0.952436808,0.825356662,0.80390507,0.690977275,0.923068933,0.967411846,0.948885795,0.86082375,0.977676017,0.936477736,0.9149938,0.641309977,0.836777851,0.841230243,0.99497214,0.805152476,0.873004526,0.974901091
0.888390414,0.89812573,0.721477807,0.998715706,0.895117432,0.997710078,0.969434066,0.900998041,0.965153132,0.907249913,0,0.933250464,0.97259243,0.980750248,0.976267753,0.897312827,0.966067575,0.86492835,0.945795842,0.97270531,0.98385141,0.931165203,0.824885175,0.956800025,0.972626133,0.989126532,0.852916762,0.740601808,0.840966493,0.885873497,0.899171062,0.97433776,0.937521826,0.98395188,0.919760182,0.857979894,0.825535744,0.962321352,0.885977037,0.95805705,0.83965306,0.950215906,0.937914148,0.890323877,0.863402039,0.824302047,0.937122844,0.952740952,0.804221436,0.834071547,0.865956828,0.851607352,0.932433866,0.897901461,0.999944322,0.984946228,0.998205985,0.994912001,0.913467146,0.980927572
0.83807677,0.996758602,0.996311459,0.860844418,0.948321696,0.751765132,0.964932062,0.842840984,0.890333317,0.888092168,0.933250464,0,0.928553917,0.881042652,0.891259126,0.900150634,0.967021782,0.996325274,0.975636307,0.786308825,0.85768196,0.958468169,0.925370201,0.905807972,0.805226281,0.836004823,0.978512375,0.995980253,0.98601431,0.907233626,0.890316032,0.914840579,0.93986512,0.964805912,0.881023839,0.974059166,0.919441864,0.776192814,0.952732913,0.904340714,0.901082322,0.977687793,0.83521083,0.900268368,0.991641965,0.967194214,0.938250225,0.971401718,0.99837362,0.936873838,0.92517902,0.966217242,0.921069421,0.799003243,0.961473569,0.633280337,0.918316342,0.759156927,0.997079552,0.820319489
0.885022976,0.981092468,0.805894211,0.833318859,0.91092217,0.658850729,0.976444516,0.584500462,0.909209333,0.692138255,0.97259243,0.928553917,0,0.984558371,0.922316685,0.965421777,0.974260865,0.924178548,0.93195685,0.838252887,0.875979334,0.845170498,0.861369938,0.710538179,0.879528262,0.996655256,0.948487565,0.858972579,0.981732178,0.776360139,0.563033253,0.930678383,0.85312213,0.972796841,0.699217379,0.926972546,0.686625123,0.642138243,0.923622243,0.758073241,0.956086636,0.961936463,0.990118207,0.855665028,0.971003728,0.830413699,0.953340642,0.905748725,0.962177493,0.872288913,0.972600231,0.910140432,0.910731725,0.795123905,0.905839749,0.976215743,0.943581697,0.941035371,0.956541952,0.9840797
0.869748622,0.911629483,0.991133543,0.981010778,0.913451247,0.949610855,0.835501164,0.965280551,0.883618131,0.917126052,0.980750248,0.881042652,0.984558371,0,0.976908917,0.838700935,0.726567686,0.993319459,0.921235904,0.988910749,0.922988154,0.993296776,0.980212217,0.930583522,0.805539146,0.371089101,0.983740306,0.97272812,0.917280979,0.988478422,0.959476873,0.966075204,0.974368542,0.688102305,0.963755116,0.977000784,0.95597617,0.925559983,0.990840849,0.912205897,0.84300594,0.987788213,0.987856355,0.976751387,0.755768731,0.903994344,0.946332581,0.972887702,0.993968816,0.945909709,0.991230454,0.983899295,0.995190397,0.928183302,0.859249651,0.740344644,0.922663935,0.911340684,0.956371255,0.981558135
0.947429299,0.938290298,0.930810854,0.974721516,0.924765393,0.949288934,0.956200846,0.863429323,0.914376155,0.969702572,0.976267753,0.891259126,0.922316685,0.976908917,0,0.801966026,0.897388056,0.981349897,0.982034817,0.969903439,0.837823018,0.795362517,0.817076132,0.966912236,0.940448049,0.942364834,0.773349538,0.968831256,0.93436826,0.876983389,0.960851964,0.899035141,0.986693606,0.998112974,0.898006931,0.959950909,0.999192409,0.965913482,0.953896664,0.931468673,0.941759225,0.927652031,0.735437304,0.99818297,0.980479755,0.986708656,0.764406532,0.946139261,0.97395562,0.784541488,0.919402637,0.968664676,0.99044472,0.910045639,0.903523199,0.926354043,0.847515896,0.986796434,0.843694583,0.892278291
0.862354487,0.940489378,0.935344256,0.954058658,0.834664017,0.849732131,0.996040416,0.944642194,0.726184487,0.763901681,0.897312827,0.900150634,0.965421777,0.838700935,0.801966026,0,0.910238363,0.79469268,0.703762382,0.966738172,0.878568254,0.858110458,0.70623821,0.838656187,0.844659686,0.845645383,0.814287037,0.707799703,0.988881413,0.900765173,0.868398562,0.928584635,0.892633967,0.929283872,0.914136656,0.745817095,0.820224687,0.883205667,0.958183859,0.83113578,0.488886714,0.945889436,0.945924338,0.949574031,0.61723581,0.710412592,0.902251653,0.804350898,0.914326273,0.913627602,0.944896124,0.705565512,0.975638226,0.714532852,0.770515576,0.89208892,0.998396145,0.927117184,0.947940085,0.943666082
0.965543389,0.989546234,0.991892158,0.988751084,0.87919791,0.973859329,0.842355996,0.977345807,0.901278667,0.944094609,0.966067575,0.967021782,0.974260865,0.726567686,0.897388056,0.910238363,0,0.968839342,0.956537314,0.992051113,0.96660661,0.971618583,0.995325182,0.951330803,0.968503136,0.736338526,0.996201432,0.954421997,0.993624068,0.986852971,0.951104555,0.992917638,0.905635469,0.73469612,0.956364989,0.982345873,0.959883191,0.948112402,0.98616159,0.942684051,0.849009007,0.998578744,0.94864215,0.95023153,0.824720487,0.877526551,0.922255106,0.971554762,0.974964844,0.959615,0.956410911,0.975323046,0.938432392,0.925685629,0.853318214,0.731843919,0.928009674,0.967084475,0.918010071,0.982703319
0.987003136,0.898563772,0.924569942,0.908144638,0.973476602,0.899071828,0.996736074,0.915490665,0.679382205,0.958394304,0.86492835,0.996325274,0.924178548,0.993319459,0.981349897,0.79469268,0.968839342,0,0.659310013,0.980074225,0.97515115,0.66585502,0.878997438,0.882282697,0.946338356,0.975032898,0.983700737,0.831486911,0.955824666,0.962702189,0.895377584,0.975096978,0.823224604,0.968119271,0.964706711,0.49036324,0.921540365,0.907535449,0.799406648,0.98243372,0.678218693,0.98746264,0.995250445,0.932368085,0.800909698,0.908196352,0.9835271,0.514545262,0.808592722,0.943370108,0.848109141,0.283231497,0.845054179,0.857727453,0.902361371,0.959918652,0.984919919,0.98133195,0.970606972,0.98333996
0.918292813,0.886717692,0.969859714,0.8837329,0.976902459,0.923346646,0.992256541,0.936261252,0.771942869,0.953342848,0.945795842,0.975636307,0.93195685,0.921235904,0.982034817,0.703762382,0.956537314,0.659310013,0,0.970984502,0.972597726,0.930775426,0.860763803,0.923092321,0.929247893,0.940113269,0.957792491,0.849009693,0.905851953,0.997596837,0.937096387,0.989265855,0.923267484,0.994655857,0.952274434,0.754970044,0.919495016,0.951534208,0.912858665,0.988388954,0.662689894,0.93614497,0.971573219,0.954347637,0.769670948,0.914856561,0.995977818,0.739050984,0.86298351,0.986870996,0.803239435,0.650092781,0.9247768,0.866209611,0.977848779,0.996785045,0.983713528,0.989638098,0.985817064,0.95431529
0.862681344,0.969912872,0.941020768,0.806274071,0.905601919,0.82095857,0.997832923,0.702805459,0.848214433,0.853976518,0.97270531,0.786308825,0.838252887,0.988910749,0.969903439,0.966738172,0.992051113,0.980074225,0.970984502,0,0.927380659,0.901762769,0.971467454,0.93992975,0.974297114,0.974102486,0.990276625,0.992829715,0.979148153,0.80191718,0.846437782,0.850620329,0.914703369,0.929359287,0.853298053,0.971582109,0.885685913,0.712811112,0.980800033,0.8987014,0.952591471,0.981079677,0.894457705,0.94750965,0.943098478,0.901427746,0.904988274,0.972070908,0.981147725,0.979512444,0.953021053,0.944895994,0.904627278,0.851844355,0.998057989,0.670944333,0.989837658,0.659447372,0.958413828,0.962346863
0.823945776,0.954944082,0.952094134,0.917287305,0.970513539,0.811846614,0.852774605,0.798110038,0.905736305,0.853179842,0.98385141,0.85768196,0.875979334,0.922988154,0.837823018,0.878568254,0.96660661,0.97515115,0.972597726,0.927380659,0,0.861498058,0.877655901,0.876200341,0.606950343,0.869925782,0.779298037,0.964486543,0.960913341,0.919417597,0.730060786,0.9756239,0.857079744,0.950978842,0.806844875,0.936388165,0.90384604,0.903528132,0.941963464,0.831815466,0.968274083,0.946547765,0.906719297,0.99341992,0.940808136,0.94808032,0.966297507,0.99605126,0.987229017,0.870158568,0.990605099,0.925011158,0.934358545,0.564906508,0.643964291,0.938111998,0.715617567,0.962258872,0.877611019,0.994968485
0.998136502,0.997523939,0.74958688,0.987592669,0.9368698,0.916992858,0.901822641,0.834844828,0.890691407,0.911809452,0.931165203,0.958468169,0.845170498,0.993296776,0.795362517,0.858110458,0.971618583,0.66585502,0.930775426,0.901762769,0.861498058,0,0.931368873,0.889853187,0.992490717,0.975439483,0.824496746,0.929028936,0.975928489,0.875363126,0.84874627,0.958129182,0.758873314,0.946096327,0.820959792,0.559480041,0.941278461,0.864906073,0.917233475,0.817314833,0.883370079,0.893916056,0.922747202,0.930699416,0.982804855,0.919931382,0.967459515,0.802194059,0.991580016,0.822304726,0.855345115,0.630796939,0.904262282,0.885688372,0.833409622,0.957179639,0.90486978,0.990274698,0.814806908,0.957160544
0.855227545,0.900034338,0.922800645,0.907228537,0.856147587,0.835485592,0.964483898,0.767141581,0.892870992,0.781503618,0.824885175,0.925370201,0.861369938,0.980212217,0.817076132,0.70623821,0.995325182,0.878997438,0.860763803,0.971467454,0.877655901,0.931368873,0,0.877468765,0.809152573,0.960802015,0.718117714,0.64567256,0.966865085,0.731560111,0.721264839,0.976127883,0.903384544,0.991291854,0.787857518,0.884769231,0.632370979,0.807157904,0.92039822,0.847815394,0.819200799,0.981420072,0.889421277,0.749000251,0.759958088,0.596785247,0.800755426,0.9010702,0.864173174,0.832816958,0.969026817,0.83618404,0.946496859,0.682106465,0.9043115,0.98438281,0.990854122,0.975857319,0.953426328,0.897250861
0.806042165,0.955143895,0.864777446,0.823293552,0.87365745,0.548674285,0.981678586,0.826114714,0.832802698,0.555095434,0.956800025,0.905807972,0.710538179,0.930583522,0.966912236,0.838656187,0.951330803,0.882282697,0.923092321,0.93992975,0.876200341,0.889853187,0.877468765,0,0.834164709,0.923721395,0.891149446,0.939663008,0.985722254,0.781604514,0.589852363,0.979728291,0.90635635,0.958949592,0.700425595,0.941030573,0.738399029,0.636407018,0.973631673,0.537719429,0.855646849,0.950207192,0.951590527,0.932601109,0.888510257,0.79221642,0.941932507,0.789689928,0.92864424,0.781080574,0.991284147,0.875515468,0.883770637,0.69338569,0.775222287,0.891090661,0.947605092,0.919157833,0.933568582,0.888948761
0.802704617,0.927697219,0.967343207,0.859049767,0.9414091,0.695609927,0.88377846,0.842255309,0.878030002,0.771371856,0.972626133,0.805226281,0.879528262,0.805539146,0.940448049,0.844659686,0.968503136,0.946338356,0.929247893,0.974297114,0.606950343,0.992490717,0.809152573,0.834164709,0,0.800380513,0.872851133,0.914564013,0.966543656,0.940164138,0.679004282,0.999147948,0.863835737,0.877123475,0.91285266,0.980342666,0.739424914,0.807358548,0.97421095,0.923103176,0.942090087,0.999682423,0.970031651,0.825984195,0.886060178,0.873220369,0.975970764,0.95677463,0.948660411,0.956797961,0.97463337,0.934306733,0.963696435,0.461545885,0.635762572,0.945495505,0.913431607,0.991772278,0.964724898,0.998896
0.891723931,0.838184252,0.989074944,0.956424695,0.947305087,0.87937662,0.921100631,0.985918495,0.919538669,0.909860969,0.989126532,0.836004823,0.996655256,0.371089101,0.942364834,0.845645383,0.736338526,0.975032898,0.940113269,0.974102486,0.869925782,0.975439483,0.960802015,0.923721395,0.800380513,0,0.938145474,0.957309283,0.897787616,0.94662194,0.909209929,0.968209196,0.884214222,0.822181419,0.946305886,0.987435056,0.955858354,0.88784977,0.967831384,0.940963361,0.808984444,0.971099446,0.999799462,0.980544044,0.822707132,0.906903818,0.939867027,0.975503203,0.99067857,0.995244483,0.94240886,0.989309426,0.953065965,0.846237719,0.83814691,0.722320795,0.930430777,0.90730124,0.972514065,0.960728485
0.951800652,0.938225638,0.875453666,0.969659876,0.897168204,0.990428994,0.889741138,0.85674344,0.924461223,0.854469612,0.852916762,0.978512375,0.948487565,0.983740306,0.773349538,0.814287037,0.996201432,0.983700737,0.957792491,0.990276625,0.779298037,0.824496746,0.718117714,0.891149446,0.872851133,0.938145474,0,0.857579097,0.944037214,0.785309941,0.872406006,0.943750247,0.816858068,0.79843308,0.846303865,0.934911221,0.878007047,0.966709275,0.922678366,0.786259323,0.951228026,0.945115533,0.886236049,0.934105642,0.947054233,0.906768426,0.902753264,0.936151229,0.926890954,0.630915046,0.945416637,0.916231669,0.885203004,0.809440717,0.804722443,0.955387086,0.85064742,0.95879269,0.634056151,0.966072869
0.917935781,0.948486239,0.885756686,0.935676627,0.830405608,0.836515442,0.975152789,0.784676939,0.886913694,0.853559911,0.740601808,0.995980253,0.858972579,0.97272812,0.968831256,0.707799703,0.954421997,0.831486911,0.849009693,0.992829715,0.964486543,0.929028936,0.64567256,0.939663008,0.914564013,0.957309283,0.857579097,0,0.955036689,0.908473447,0.798705384,0.974127606,0.90354348,0.956568461,0.911082417,0.827693984,0.792441189,0.827417269,0.930068448,0.899668671,0.664794028,0.987130752,0.979859158,0.79344514,0.793883011,0.562119871,0.931680523,0.860913754,0.757441655,0.950660761,0.964808762,0.756583691,0.953879099,0.790681824,0.905208632,0.972228993,0.980231026,0.986564045,0.979782389,0.958146028
0.975809438,0.5220595,0.918837592,0.942912523,0.939451568,0.97732278,0.950864356,0.960505139,0.997774279,0.995001788,0.840966493,0.98601431,0.981732178,0.917280979,0.93436826,0.988881413,0.993624068,0.955824666,0.905851953,0.979148153,0.960913341,0.975928489,0.966865085,0.985722254,0.966543656,0.897787616,0.944037214,0.955036689,0,0.977009965,0.994292461,0.841506392,0.755697951,0.935908183,0.973436721,0.917335652,0.958711836,0.982529877,0.770102322,0.992770861,0.968090232,0.975547038,0.96970086,0.965667065,0.948779508,0.988013082,0.939373143,0.976348907,0.902097508,0.973494468,0.893200368,0.949127521,0.722861469,0.96807263,0.967332225,0.962830894,0.989511744,0.969056016,0.988737949,0.929224804
